Ano;Trimestre;Região;Instituição;Código Capítulo Diagnóstico Principal;Descrição Capítulo Diagnóstico Principal;Taxa Internamento;Dias de Internamento;Taxa Mortalidade
2024;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;1;Algumas doenças infecciosas e parasitárias;4.21;1595;32.940000000000005
2024;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.21;512;2.04
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;16;Algumas condições originadas no período perinatal;0.98;52;0.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;13.38;563;4.07
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;4.42;2155;0.41000000000000003
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.48;857;15.25
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.5499999999999999;141;0.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.13;43;0.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;10;Doenças do aparelho respiratório;15.920000000000002;3685;10.290000000000001
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;5.88;1517;2.86
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;17.05;1391;0.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;22;Códigos para fins especiais;0.59;84;14.29
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.2;126;7.6899999999999995
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;10;Doenças do aparelho respiratório;19.32;2077;20.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;16;Algumas condições originadas no período perinatal;0.27999999999999997;21;0.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;0.45999999999999996;35;20.0
2024;Segundo;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;0.49;2;0.0
2024;Segundo;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;0.49;2;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.38999999999999996;31;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;11;Doenças do aparelho digestivo;12.590000000000002;1600;2.78
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;9.36;962;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.44999999999999996;2;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;10;Doenças do aparelho respiratório;1.35;10;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;11;Doenças do aparelho digestivo;2.25;194;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.64;740;2.63
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;14;Doenças do aparelho geniturinário;9.35;3964;1.08
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;1.3299999999999998;261;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.299999999999999;8519;4.08
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;6.550000000000001;2421;0.74
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.86;216;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.3599999999999999;295;12.9
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;16;Algumas condições originadas no período perinatal;0.08;3;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.79;826;2.06
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;3.2099999999999995;861;7.5
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.16;2801;13.77
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.91;239;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;14;Doenças do aparelho geniturinário;7.739999999999999;2977;2.98
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;16;Algumas condições originadas no período perinatal;0.31;150;4.17
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;4.46;749;3.9800000000000004
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;7;Doenças do olho e anexos;0.67;147;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.42;1182;11.01
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;22;Códigos para fins especiais;1.04;446;8.51
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.4299999999999997;1975;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;7.3999999999999995;690;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;15;Gravidez, parto e puerpério;14.11;1214;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;16;Algumas condições originadas no período perinatal;0.06999999999999999;10;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;15.8;1320;0.0
2024;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;21.25;576;0.0
2024;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.88;57;0.0
2024;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;17.71;601;0.0
2024;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;0.5499999999999999;42;0.0
2024;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;22;Códigos para fins especiais;1.32;91;25.0
2024;Segundo;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;7;Doenças do olho e anexos;0.25;58;0.0
2024;Segundo;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;10;Doenças do aparelho respiratório;9.78;3435;16.43
2024;Segundo;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;14;Doenças do aparelho geniturinário;6.8500000000000005;2346;6.17
2024;Segundo;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;22;Códigos para fins especiais;0.25;79;44.440000000000005
2024;Segundo;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;3.9600000000000004;16;0.0
2024;Segundo;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;11;Doenças do aparelho digestivo;0.88;3;0.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;6;Doenças do sistema nervoso;2.31;147;9.09
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;14;Doenças do aparelho geniturinário;3.1399999999999997;256;13.33
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.47;50;0.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;6.5;1131;0.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;17.31;2891;2.55
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.66;174;0.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;7.090000000000001;1637;0.31
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.3999999999999995;3085;2.08
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;22;Códigos para fins especiais;0.5700000000000001;205;15.379999999999999
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;10;Doenças do aparelho respiratório;5.36;54;0.0
2024;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.33;16;0.0
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;19.830000000000002;2696;1.0999999999999999
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.33;2369;4.12
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.0699999999999998;1754;3.85
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.9199999999999999;1093;2.9899999999999998
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;6.25;7161;3.73
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;10;Doenças do aparelho respiratório;5.19;1796;14.6
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.8;101;0.0
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;11.469999999999999;4688;5.94
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.08;1862;14.52
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.4299999999999997;1079;8.16
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.67;91;0.0
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;11;Doenças do aparelho digestivo;6.9;2461;3.5999999999999996
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.89;490;13.889999999999999
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;16;Algumas condições originadas no período perinatal;0.44999999999999996;109;0.0
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.35000000000000003;30;0.0
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.79;310;0.0
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E.P.E.;22;Códigos para fins especiais;0.21;63;0.0
2024;Segundo;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;0.79;53;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.8699999999999999;541;10.2
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.27999999999999997;51;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.83;551;5.83
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;2;Neoplasias;4.83;871;7.3
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;11;Doenças do aparelho digestivo;9.67;2096;3.37
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.88;3192;2.45
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.6799999999999999;67;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;11;Doenças do aparelho digestivo;10.94;3086;4.45
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;4.87;1593;1.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;22;Códigos para fins especiais;1.02;347;2.3800000000000003
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.4000000000000001;759;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.52;57;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;6.4399999999999995;966;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.68;431;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;12.770000000000001;1655;2.82
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.8900000000000001;454;7.89
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;15;Gravidez, parto e puerpério;4.52;240;0.0
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;9;Doenças do aparelho circulatório;13.26;6591;11.53
2024;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;10;Doenças do aparelho respiratório;15.0;6702;13.919999999999998
